,UnixTimeStamp,eth_etherprice,eth_tx,eth_address,eth_supply,eth_marketcap,eth_hashrate,eth_difficulty,eth_blocks,eth_uncles,eth_blocksize,eth_blocktime,eth_gasprice,eth_gaslimit,eth_gasused,eth_ethersupply,eth_ens_register
0,1438214400,0.0,8893,9205,72049306.5938,0.0,11.5297,0.121,6912,1299,644,4.46,0,0,0,39316.09375,
1,1438300800,0.0,0,9361,72085498.3125,0.0,51.4594,0.603,6863,511,582,12.58,0,0,0,36191.71875,
2,1438387200,0.0,0,9476,72113204.25,0.0,57.7845,0.887,5293,334,575,16.34,0,0,0,27705.9375,
3,1438473600,0.0,0,9563,72141427.6875,0.0,67.9224,1.02,5358,394,581,16.12,0,0,0,28223.4375,
4,1438560000,0.0,0,9639,72169404.4062,0.0,74.5737,1.126,5280,443,587,16.37,0,0,0,27976.71875,
5,1438646400,0.0,0,9696,72197882.8438,0.0,82.0352,1.217,5368,458,587,16.1,0,0,0,28478.4375,
6,1438732800,0.0,0,9749,72225411.4375,0.0,86.1558,1.328,5235,371,579,16.51,0,0,0,27528.59375,
7,1438819200,0.0,0,9790,72252486.9062,0.0,88.3326,1.381,5116,411,584,16.89,0,0,0,27075.46875,
8,1438905600,3.0,2050,10314,72279924.5625,216.83977368799998,95.2981,1.4709999999999999,5189,409,633,16.65,604684154870,122980,49353826,27437.65625,
9,1438992000,1.2,2881,10730,72307868.0,86.7694416,104.8971,1.5859999999999999,5256,458,668,16.44,322713574989,1940277,376006093,27943.4375,
10,1439078400,1.2,1329,11004,72335046.2812,86.8020555375,109.6916,1.709,5123,421,618,16.86,475467129048,3141325,38863003,27178.28125,
11,1439164800,0.0,2037,11679,72362863.625,0.0,120.5988,1.838,5255,415,631,16.44,421654904254,3141511,74070061,27817.34375,
12,1439251200,0.99,4963,13576,72390891.4375,71.6669825231,134.7695,2.036,5280,438,692,16.37,77838819162,3141521,163481740,28027.8125,
13,1439337600,1.29,2036,13913,72418262.375,93.41955846370001,143.0004,2.207,5124,474,653,16.86,444902379011,3141555,70102332,27370.9375,
14,1439424000,1.88,2842,14459,72446530.5,136.19947734,156.6101,2.3369999999999997,5286,504,666,16.34,268683475202,3141552,88234087,28268.125,
15,1439510400,1.79,3174,15024,72477637.2188,129.73497062200002,196.7576,2.6710000000000003,5809,555,660,14.88,193455494453,3141575,78746522,31106.71875,
16,1439596800,1.79,2284,15407,72506149.875,129.786008276,227.665,3.378,5382,441,638,16.04,144368937208,3141584,59565914,28512.65625,
17,1439769600,1.3,2512,15693,72534268.7812,94.29454941559999,258.9066,3.908,5347,377,635,16.16,132149993345,3141589,60515132,28118.90625,
18,1439683200,1.37,2440,15984,72561363.3125,99.40906773809999,231.8948,3.6319999999999997,5132,385,641,16.84,120940093311,3141581,58241191,27094.53125,
19,1439856000,1.36,2494,16268,72587526.125,98.71903553,270.4645,4.378,4948,390,648,17.46,146513014268,3141585,66816413,26162.8125,
20,1439942400,1.24,3246,16553,72614808.1562,90.0423621138,284.0496,4.42,5192,361,653,16.64,194583349948,3141611,91746712,27282.03125,
21,1440028800,1.52,2303,16773,72635865.1875,110.406515085,221.4382,4.468999999999999,4024,257,650,21.47,99011782801,3141608,63112713,21057.03125,
22,1440115200,1.44,3919,17070,72662556.125,104.63408082,277.282,4.415,5088,338,668,16.98,79543407701,3141620,106379973,26690.9375,
23,1440201600,1.4,3579,17313,72690106.5938,101.766149231,312.6127,4.828,5271,323,648,16.39,552841333007,3141669,90744195,27550.46875,
24,1440288000,1.35,4190,17662,72716362.2188,98.1670889953,317.1623,5.138,5013,320,681,17.24,73439482806,3141828,117802449,26255.625,
25,1440374400,1.24,4432,17839,72743695.5,90.20218242,333.3458,5.178999999999999,5184,377,673,16.67,92409814705,3141762,97648912,27333.28125,
26,1440460800,1.27,4487,18089,72770431.5938,92.4184481241,325.2465,5.172999999999999,5097,335,680,16.95,76432335617,3141658,114480057,26736.09375,
27,1440547200,1.18,4156,18298,72796569.5625,85.89995208370001,343.1277,5.587000000000001,5003,303,669,17.27,60481160549,3141656,99511209,26137.96875,
28,1440633600,1.14,5590,18508,72821102.375,83.0160567075,341.1168,5.925,4708,266,708,18.35,59307091958,3141738,147888097,24532.8125,
29,1440720000,1.3,4758,18687,72845327.5312,94.6989257906,355.2287,6.251,4653,257,691,18.57,92879907335,3141816,111903559,24225.15625,
30,1440806400,1.18,4139,18815,72867852.5312,85.9840659869,351.45300000000003,6.6579999999999995,4329,232,682,19.93,56211090684,3141640,99107570,22525.0,
31,1440892800,1.32,4572,19017,72889306.125,96.213884085,340.144,6.781000000000001,4155,179,689,20.77,55155494457,3141760,102643603,21453.59375,
32,1440979200,1.31,5196,19168,72910599.5625,95.5128854269,359.3523,7.2139999999999995,4122,182,731,20.87,58423521569,3141670,129040364,21293.4375,
33,1441065600,1.36,5153,19349,72930942.5312,99.1860818425,363.4134,7.641,3938,171,741,21.86,56671549652,3142022,140186844,20342.96875,
34,1441152000,1.14,5195,19500,72949329.875,83.1622360575,355.9032,8.283999999999999,3577,135,766,24.12,59243651401,3141705,139367393,18387.34375,
35,1441238400,1.23,4777,19646,72966710.8125,89.7490542994,339.3088,8.355,3383,126,755,25.53,55051483461,3141915,126323875,17380.9375,
36,1441324800,1.35,5642,19791,72989792.6875,98.5362201281,350.0661,6.47,4443,232,762,19.3,58779015464,3141831,167169621,23081.875,
37,1441411200,1.37,5519,19955,73015421.75,100.03112779799999,374.917,6.235,4921,274,753,17.48,54768144366,3141859,159443421,25629.0625,
38,1441497600,1.34,5521,20081,73041590.0312,97.8757306419,388.4451,6.305,4978,345,733,17.19,55089818552,3141785,142769611,26168.28125,
39,1441584000,1.28,5702,20308,73067050.5,93.52582464,379.8349,6.3389999999999995,4834,343,753,17.77,53594260637,3141753,170954165,25460.46875,
40,1441670400,1.26,5622,20433,73092943.0,92.09710818,370.7395,6.077000000000001,4923,348,759,17.46,64932639811,3141945,159613715,25892.5,
41,1441756800,1.21,5604,20609,73119370.6562,88.4744384941,386.1935,6.202000000000001,5035,345,765,17.12,53779997784,3141686,173606036,26427.65625,
42,1441843200,1.19,5341,20711,73145814.875,87.04351970129999,392.0801,6.29,5003,383,730,17.18,54630657670,3141856,141533806,26444.21875,
43,1441929600,0.92,6460,20897,73173054.7188,67.3192103412,421.6556,6.562,5141,411,736,16.71,55713802958,3141709,160019709,27239.84375,
44,1442016000,1.15,5596,21043,73199455.8125,84.17937418439999,424.2721,6.832999999999999,5026,339,761,17.11,61830202468,3141607,186314190,26401.09375,
45,1442102400,0.89,6057,21252,73225627.2188,65.1708082247,432.7014,7.022,4971,353,764,17.25,52313524792,3141606,177583552,26171.40625,
46,1442188800,0.96,5572,21409,73251215.3438,70.32116673,399.6471,6.626,4851,360,771,17.61,53772389657,3141838,171636301,25588.125,
47,1442275200,0.95,5409,21581,73276830.6562,69.6129891234,387.7858,6.419,4842,378,755,17.75,53191101494,3141800,148568242,25615.3125,
48,1442361600,0.94,5872,21719,73303148.7812,68.90495985439999,383.9057,6.178999999999999,4956,412,739,17.32,111518559318,3141820,146153300,26318.125,
49,1442448000,0.88,5368,21826,73328584.4062,64.5291542775,362.1457,6.04,4808,372,753,17.91,55637920883,3141794,147106346,25435.625,
50,1442534400,0.85,5802,21999,73354486.125,62.3513132062,346.2296,5.653,4889,403,785,17.57,55703151966,3141637,212949263,25901.71875,
51,1442620800,0.89,5205,22106,73381665.8125,65.3096825731,357.5566,5.547999999999999,5078,490,735,16.9,51639660974,3141615,151038683,27179.6875,
52,1442707200,0.89,6402,22230,73409648.4688,65.3345871372,408.74800000000005,6.202000000000001,5305,389,766,16.04,52910345407,3142039,206446103,27982.65625,
53,1442793600,0.94,6305,22363,73436300.3438,69.0301223231,409.9779,6.541,5075,340,779,16.87,51171380285,3141982,190902398,26651.875,
54,1442880000,0.81,6804,22496,73462670.6562,59.5047632316,410.0917,6.624,5051,298,807,17.0,51465441496,3141713,211491983,26370.3125,
55,1442966400,0.91,7404,22648,73489750.9688,66.8756733816,438.8619,6.895,5165,334,784,16.58,51732832046,3141858,198471252,27080.3125,
56,1443052800,0.8,6224,22783,73516136.75,58.8129094,436.2345,7.029,5021,341,782,17.1,54262646753,3141870,183782502,26385.78125,
57,1443139200,0.68,5851,22902,73543140.1875,50.0093353275,443.49699999999996,6.977,5126,366,767,16.73,52300197415,3141685,178617418,27003.4375,
58,1443225600,0.77,5907,22964,73569050.5,56.648168885,440.6371,7.227,4930,338,765,17.32,55315658061,3141649,160320021,25910.3125,
59,1443312000,0.7,5760,23045,73594061.5938,51.515843115600006,426.444,7.252999999999999,4773,307,725,17.92,51025979902,3141739,165754018,25011.09375,
60,1443398400,0.6,6123,23160,73618775.8125,44.1712654875,391.4721,6.747000000000001,4738,275,755,18.02,52683661382,3141657,171799357,24714.21875,
61,1443484800,0.68,5738,23283,73643144.25,50.07733809,347.3122,6.057,4640,314,762,18.51,55437141860,3141780,155322802,24368.4375,
62,1443571200,0.71,5870,23385,73668238.0,52.30444898,332.8925,5.625,4757,356,742,18.04,51461473059,3141889,161315703,25093.75,
63,1443657600,0.65,6421,23482,73695660.0312,47.9021790203,365.2783,5.653,5210,373,741,16.45,51474669294,3141822,167413168,27422.03125,
64,1443744000,0.66,6063,23563,73722573.1562,48.656898283100006,378.4969,5.982,5143,324,773,16.62,52567714347,3141782,175336965,26913.125,
65,1443830400,0.68,6112,23689,73749026.9062,50.1493382963,390.9186,6.291,5077,292,769,16.84,52502578427,3141755,176738025,26453.75,
66,1443916800,0.61,6624,23777,73774507.0625,45.002449308100005,371.1233,6.206,4886,281,776,17.47,50733256095,3141756,175625589,25480.15625,
67,1444003200,0.61,6279,23909,73800643.9375,45.0183928019,385.5859,6.285,5009,292,771,17.05,50742818443,3141678,217225401,26136.875,
68,1444089600,0.65,6458,24005,73825680.5,47.986692325,368.4521,6.276,4806,266,781,17.67,51375494165,3141827,185466056,25036.5625,
69,1444176000,0.6,7121,24102,73851814.0938,44.3110884562,366.9765,5.984,5004,295,808,17.09,51181314265,3141680,227483136,26133.59375,
70,1444262400,0.62,6926,24168,73878596.2812,45.804729694399995,375.1336,5.978,5152,270,789,16.6,56971870131,3141709,206603046,26782.1875,
71,1444348800,0.64,6763,24243,73904043.9375,47.29858812,364.9485,6.122999999999999,4905,245,779,17.45,61962572208,3141695,180944156,25447.65625,
72,1444435200,0.64,6529,24303,73929543.625,47.31490792,360.6383,6.032,4896,270,778,17.44,64893302980,3141792,174240457,25499.6875,
73,1444521600,0.6,6023,24359,73956054.4062,44.3736326437,381.8711,6.138999999999999,5073,301,748,16.91,56318375319,3141731,154497993,26510.78125,
74,1444608000,0.63,6593,24473,73982854.4062,46.6091982759,386.3386,6.145,5148,284,787,16.48,51359902694,3141695,200001725,26800.0,
75,1444694400,0.6,6818,24675,74009522.6875,44.4057136125,397.9554,6.357,5108,301,818,16.76,53219625156,3141683,223630692,26668.28125,
76,1444780800,0.5,6830,24906,74035398.3125,37.017699156300004,394.1999,6.482,4934,320,791,17.3,57976429615,3141697,193279995,25875.625,
77,1444867200,0.56,6499,25142,74061008.7812,41.4741649175,372.9212,6.209,4926,263,824,17.39,54823147993,3141699,347607211,25610.46875,
78,1444953600,0.53,6795,25248,74086450.1875,39.2658185994,347.0096,5.815,4883,273,827,17.56,53404946237,3141670,400824348,25441.40625,
79,1445040000,0.52,6567,25356,74112900.8125,38.5387084225,373.0388,6.004,5056,312,788,16.86,53619552703,3141653,230368185,26450.625,
80,1445126400,0.51,6481,25489,74138749.0938,37.810762037800004,362.4454,5.974,4945,297,812,17.28,52006592112,3141624,249377360,25848.28125,
81,1445212800,0.5,6604,25729,74164715.8125,37.082357906300004,360.9165,5.922000000000001,4975,291,802,17.29,52456819761,3141665,216816740,25966.71875,
82,1445299200,0.44,5897,25828,74190908.3125,32.6439996575,359.4184,5.835,4990,332,770,17.2,53767556518,3141727,191557542,26192.5,
83,1445472000,0.61,5979,25982,74216239.0938,45.2719058472,341.149,5.734,4835,305,782,17.78,57253941421,3141732,237772273,25330.78125,
84,1445385600,0.42,6182,26244,74242285.5,31.18175991,358.9999,5.876,4990,289,774,17.22,53588794315,3141707,180468852,26046.40625,
85,1445558400,0.56,6888,26449,74269844.0938,41.5911126925,380.6258,5.879,5263,331,818,16.26,51207267003,3141638,260401303,27558.59375,
86,1445644800,0.56,6361,26892,74296959.0938,41.6062970925,400.8051,6.287999999999999,5171,336,771,16.52,50749518370,3141626,211420205,27115.0,
87,1445731200,0.62,5830,27220,74323773.3125,46.0807394537,415.4128,6.5889999999999995,5096,351,751,16.74,51635339670,3141631,170100960,26814.21875,
88,1445817600,0.71,5938,27534,74349688.625,52.7882789237,399.276,6.541,4908,366,765,17.52,54585998170,3141613,203310004,25915.3125,
89,1445904000,0.83,6784,27744,74377214.875,61.7330883462,423.6995,6.542000000000001,5220,376,815,16.5,53525777571,3141603,365376906,27526.25,
90,1445990400,0.99,7346,27918,74403563.3125,73.6595276794,425.0888,6.846,4967,398,808,17.33,54787998286,3141629,202357247,26348.4375,
91,1446076800,1.12,7836,28188,74431070.3438,83.362798785,457.19800000000004,7.04,5158,453,814,16.64,52364630378,3141634,241667844,27507.03125,
92,1446163200,1.14,7941,28770,74458794.25,84.883025445,485.0091,7.428999999999999,5232,409,781,16.3,54017718700,3141598,250649964,27723.90625,
93,1446249600,0.87,7557,29166,74486542.0625,64.8032915944,512.5808,7.792999999999999,5129,554,812,16.65,53753181787,3141633,296674561,27747.8125,
94,1446336000,0.99,6915,29676,74514722.2188,73.7695749966,520.7818,7.781000000000001,5158,625,783,16.54,50751088484,3141603,316473677,28180.15625,
95,1446422400,0.99,6558,29973,74541856.4375,73.7964378731,494.4047,7.69,5024,531,779,17.04,53162663704,3141654,193339829,27134.21875,
96,1446508800,1.06,7399,30326,74569462.2188,79.0436299519,480.1956,7.332999999999999,5085,573,844,16.83,51578536572,3141601,236076946,27605.78125,
97,1446595200,0.8,7037,30608,74597178.625,59.6777429,508.4657,7.742999999999999,5125,549,762,16.79,52243136362,3141728,180987375,27716.40625,
98,1446681600,0.88,7498,30815,74624470.0312,65.6695336275,489.3514,7.582000000000001,5103,473,813,16.85,52990311400,3141619,199792729,27291.40625,
99,1446768000,0.99,7882,30968,74651892.2188,73.9053732966,491.3861,7.5920000000000005,5142,450,812,16.56,52184810513,3141598,309939683,27422.1875,
100,1446854400,0.93,10996,31514,74678607.5312,69.4511050041,478.1613,7.55,4922,550,1005,17.27,51944373853,3141648,572275369,26715.3125,
101,1446940800,1.0,12413,32153,74705896.5938,74.7058965937,498.87300000000005,7.709,5021,570,1015,17.02,52414324288,3141634,563914716,27289.0625,
102,1447027200,1.0,7689,32455,74732956.125,74.732956125,496.5674,7.754,5024,509,786,17.0,51918274052,3141601,211894015,27059.53125,
103,1447113600,0.9,8151,32634,74760400.1875,67.2843601687,505.3881,7.76,5053,574,834,16.92,52237284910,3141605,287969451,27444.0625,
104,1447200000,0.75,10217,32804,74788226.75,56.0911700625,508.885,7.672999999999999,5028,702,1044,17.08,52560853806,3141604,414061456,27826.5625,
105,1447286400,0.88,9534,32918,74816251.2812,65.8383011275,517.4888,7.746,5079,693,874,16.84,59050838844,3141977,450460992,28024.53125,
106,1447372800,0.9,7891,33055,74844436.4375,67.3599927937,528.3143,7.87,5119,681,808,16.63,51534479321,3141601,280236525,28185.15625,
107,1447459200,0.88,7211,33157,74872794.0938,65.8880588025,534.8715,7.912999999999999,5127,713,938,16.64,51216461485,3141660,360305868,28357.65625,
108,1447545600,0.92,7170,33264,74900914.25,68.90884111,550.2513,8.26,5195,561,797,16.52,51537798825,3141650,224846805,28120.15625,
109,1447632000,0.93,7442,33376,74928309.4062,69.68332774779999,541.2585,8.327,5039,577,782,16.97,56768038418,3141691,182259335,27395.15625,
110,1447718400,1.0,7145,33512,74956103.0,74.956103,535.8009999999999,8.152999999999999,5163,515,762,16.54,56303859554,3141628,171866071,27793.59375,
111,1447804800,1.0,7373,33629,74983355.0312,74.9833550312,550.5812,8.55,5075,489,774,16.81,53515892028,3141600,195036006,27252.03125,
112,1447891200,0.94,8876,33765,75009918.4688,70.5093233606,552.7532,8.807,4977,446,882,17.04,54119551224,3141601,291565861,26563.4375,
113,1447977600,0.92,6348,33883,75035048.9375,69.0322450225,472.9611,7.975,4721,403,814,18.1,54384895828,3141629,215430072,25130.46875,
114,1448064000,0.96,6822,33999,75061831.125,72.05935788,480.0484,7.601,5035,422,832,16.97,54039631830,3141598,200136785,26782.1875,
115,1448150400,0.97,7083,34447,75088819.7188,72.8361551272,480.251,7.5329999999999995,5049,459,816,16.9,53793371733,3141599,200785655,26988.59375,
116,1448236800,0.92,8260,34594,75116092.0625,69.1068046975,487.9382,7.566,5089,483,863,16.65,55629754775,3141623,233727612,27272.34375,
117,1448323200,0.91,7152,34812,75142940.1875,68.3800755706,486.5758,7.665,5001,484,828,17.21,58042755370,3141597,213080657,26848.125,
118,1448409600,0.87,7098,34913,75169412.0625,65.39738849439999,470.151,7.517,4940,464,807,17.37,54235748106,3141605,236509015,26471.875,
119,1448496000,0.86,7278,35071,75195950.5,64.66851743,470.85699999999997,7.497999999999999,4940,486,784,17.36,53986356287,3141604,172083879,26538.4375,
120,1448582400,0.88,6639,35136,75223837.375,66.19697689,492.9653,7.47,5174,528,790,16.5,53456555142,3141597,173300084,27886.875,
121,1448668800,0.91,6817,35204,75251045.3438,68.4784512628,498.5437,7.721,5008,571,774,16.96,54312682973,3141615,277436869,27207.96875,
122,1448755200,0.87,6853,35288,75278393.1562,65.4922020459,500.4669,7.721,5050,550,776,16.84,53321187419,3141597,171604728,27347.8125,
123,1448841600,0.88,8986,35402,75305749.4062,66.2690594775,503.9533,7.781000000000001,5080,516,864,16.75,55199244474,3141791,378296036,27356.25,
124,1448928000,0.87,6794,35508,75333292.2188,65.5399642303,514.3284,7.872999999999999,5078,566,847,16.92,54837947431,3141605,231616100,27542.8125,
125,1449100800,0.83,6971,35610,75361355.5,62.549925065,504.3068,7.587999999999999,5205,537,778,16.46,53564860105,3141598,198524826,28063.28125,
126,1449014400,0.82,6502,35709,75387362.5312,61.817637275600006,481.8385,7.818,4824,501,819,17.86,53588845124,3141635,209753737,26007.03125,
127,1449187200,0.84,6898,35879,75414041.9062,63.3477952013,493.1904,7.832999999999999,5008,432,804,17.09,53920215595,3141596,224707034,26679.375,
128,1449273600,0.87,6784,36022,75440623.7812,65.6333426897,511.9346,8.164,5006,412,835,17.07,54430269329,3141598,231821279,26581.875,
129,1449360000,0.83,9103,36291,75466879.5625,62.6375100369,487.6672,7.852,4913,453,877,17.42,53904812363,3141608,321509549,26255.78125,
130,1449446400,0.79,7141,36437,75493598.4688,59.6399427903,483.681,7.648,4971,493,775,17.18,53988885934,3141601,176718066,26718.90625,
131,1449532800,0.81,6697,36557,75519910.9688,61.171127884700006,469.5651,7.547999999999999,4911,464,771,17.39,53743612456,3141598,170716327,26312.5,
132,1449619200,0.81,7001,36673,75548235.0312,61.1940703753,494.265,7.35,5208,602,779,16.46,54733915734,3141606,179709088,28324.0625,
133,1449705600,0.84,7444,36820,75575712.375,63.483598395,504.7793,7.773,5144,467,820,16.71,54938250098,3141594,205190667,27477.34375,
134,1449792000,0.9,8105,36951,75602735.1875,68.0424616687,514.5903,8.06,5062,454,884,16.93,58195798149,3141605,270674425,27022.8125,
135,1449878400,0.96,8205,37373,75629941.75,72.60474408,517.9029,8.045,5076,486,916,16.82,59486449382,3141646,353864548,27206.5625,
136,1449964800,0.92,7426,37569,75657849.0938,69.6052211663,556.8745,8.472000000000001,5280,399,845,16.29,56701649126,3141609,325726017,27907.34375,
137,1450051200,0.99,15550,37729,75684557.6875,74.9277121106,541.3528,8.576,4999,455,1752,17.12,53372600387,3141665,1415319249,26708.59375,
138,1450137600,1.0,21098,37850,75711572.2188,75.7115722188,559.7040000000001,8.769,5070,445,1834,16.91,62650330558,3185202,1945458070,27014.53125,
139,1450224000,0.8,10304,37990,75738029.5625,60.59042365,534.0622,8.562000000000001,4982,407,1216,17.13,54026271431,3141637,838759501,26457.34375,
140,1450310400,0.94,9612,38358,75764912.6875,71.2190179263,553.9679,8.734,5060,420,1053,16.86,55081281267,3141623,606010119,26883.125,
141,1450396800,0.9,9032,38634,75791584.25,68.212425825,552.1806,8.78,5020,414,1057,17.06,55034649240,3141645,601895736,26671.5625,
142,1450483200,0.89,9314,38756,75818278.7812,67.4782681153,548.8488,8.719,5038,401,1009,16.89,53891713881,3141624,539740128,26694.53125,
143,1450569600,1.07,9879,38902,75844714.875,81.1538449162,533.1539,8.54,4947,447,1103,17.07,53342677327,3141680,655002877,26436.09375,
144,1450656000,0.91,12063,39082,75871172.6875,69.04276714560001,531.4617,8.513,4976,418,1172,17.14,53466176225,3141615,740632642,26457.8125,
145,1450742400,0.88,21027,39208,75898547.0625,66.790721415,564.9776,8.74,5129,456,2045,16.63,53627121090,3142834,1120896788,27374.375,
146,1450828800,0.87,22740,39317,75925946.4375,66.05557340060001,552.9946,8.532,5112,488,1544,16.73,55663754533,3172096,1474132298,27399.375,
147,1450915200,0.87,13494,39422,75952633.0,66.07879071,539.4988,8.568999999999999,5018,422,1292,17.04,52792315740,3141625,872428171,26686.5625,
148,1451001600,0.88,9521,39537,75979436.5938,66.8619042025,539.1713,8.546,5080,371,1042,16.82,53550792729,3141620,502552472,26803.59375,
149,1451088000,0.85,10726,39678,76005996.75,64.6050972375,529.3583,8.456,5004,405,1074,17.08,53675955367,3141622,587287522,26560.15625,
150,1451174400,0.92,21867,39822,76032850.5,69.95022246,545.346,8.589,5018,468,1575,16.96,66846252680,3236740,1308470039,26853.75,
151,1451260800,0.87,12368,40010,76059908.4688,66.17212036779999,545.0927,8.532,5081,439,1239,16.65,53108130511,3141597,687001176,27057.96875,
152,1451347200,0.86,11358,40182,76086569.5625,65.4344498238,542.2221,8.605,4981,463,1200,17.18,53729001893,3141598,621538951,26661.09375,
153,1451433600,0.89,21767,40333,76113305.8125,67.7408421731,534.5552,8.478,5028,420,1564,17.03,56716784472,3160925,1353161589,26736.25,
154,1451520000,0.95,10301,40566,76140217.8438,72.3332069516,542.7166,8.543,5040,449,1057,16.97,57661175081,3141595,452065747,26912.03125,
155,1451606400,0.92,8233,40701,76166284.4062,70.0729816538,526.2007,8.547,4885,434,885,17.43,54747565393,3141603,292262422,26066.5625,
156,1451692800,0.95,9164,40850,76193668.3125,72.38398489689999,528.0765,8.147,5095,505,954,16.74,53323453178,3141599,368139389,27383.90625,
157,1451779200,0.96,9258,41000,76221344.0938,73.17249033,544.8281,8.312000000000001,5134,529,955,16.51,53342341402,3141597,369359246,27675.78125,
158,1451865600,0.95,9474,41198,76248764.7188,72.4363264828,541.3346,8.334,5096,516,981,16.61,54038066808,3141599,402593450,27420.625,
159,1451952000,0.94,16430,41381,76276603.9375,71.7000077013,548.8214,8.306000000000001,5126,583,1396,16.47,57078526509,3164299,1081639803,27839.21875,
160,1452038400,0.95,17074,41647,76304229.4062,72.4890179359,552.2518,8.423,5090,575,1553,16.63,53724486418,3153939,1248021662,27625.46875,
161,1452124800,0.94,22075,41869,76331251.5938,71.7513764981,526.3401,8.21,4981,558,1550,16.99,53273537581,3146103,1230019603,27022.1875,
162,1452211200,0.99,10919,42078,76359248.3125,75.5956558294,550.7067,8.302,5176,555,1080,16.28,53800517545,3141612,484149867,27996.71875,
163,1452297600,0.99,11793,42411,76386844.0938,75.6229756528,551.6457,8.433,5099,553,1209,16.59,53277018400,3141674,727791392,27595.78125,
164,1452384000,1.0,10320,42678,76414132.0625,76.4141320625,538.0286,8.337,5093,483,1044,16.59,53104731714,3141631,491410995,27287.96875,
165,1452470400,1.08,10893,43005,76441137.2188,82.5564281962,561.5707,8.828,5107,389,1058,16.51,53940328769,3141626,482297856,27005.15625,
166,1452556800,1.22,10862,43351,76467038.0,93.28978636,541.1136,8.89,4930,329,1094,17.23,54526276152,3141755,471922007,25900.78125,
167,1452643200,1.14,17665,43579,76493573.3125,87.20267357629999,530.6222,8.484,5002,402,1423,16.93,58256098368,3174885,1023451156,26535.3125,
168,1452729600,1.16,10653,43804,76520492.5312,88.7637713363,553.7419,8.735,5090,387,1062,16.66,55250356301,3141660,489948500,26919.21875,
169,1452816000,1.2,9875,44209,76547289.875,91.85674785,567.1537,8.996,5084,363,1006,16.61,57562550443,3141784,409950494,26797.34375,
170,1452902400,1.22,10664,44494,76573813.0,93.42005186,574.0822,9.202,5046,344,967,16.79,55150540726,3141697,418575124,26523.125,
171,1452988800,1.31,9747,44771,76600412.8438,100.346540825,568.3259,9.068,5036,379,887,16.76,53477721574,3141705,323467063,26599.84375,
172,1453075200,1.47,12916,45167,76627033.0,112.64173851,591.419,9.454,5072,333,1057,16.71,53945900879,3141706,591740638,26620.15625,
173,1453161600,1.22,13420,45486,76653125.8125,93.51681349129998,584.904,9.539,4972,326,1107,16.93,53767376718,3142004,678347830,26092.8125,
174,1453248000,1.54,10610,45937,76679668.3125,118.086689201,588.1518,9.414,5038,360,959,16.72,55721616549,3141623,348032526,26542.5,
175,1453334400,1.54,10734,46362,76705587.5312,118.12660479799999,584.1308,9.597999999999999,4963,295,944,16.97,60639283859,3141658,342268224,25919.21875,
176,1453420800,1.52,13848,46783,76731842.5312,116.63240064799999,610.6596,9.897,5007,324,1027,16.81,56195249052,3146193,570242575,26255.0,
177,1453507200,2.03,11025,47374,76757612.2188,155.817952804,608.8656,10.059,4928,302,906,17.12,55504259187,3141776,322444465,25769.6875,
178,1453593600,2.1,12798,48105,76784855.1875,161.248195894,650.5701,10.133,5168,379,993,16.39,58951408559,3141605,423769859,27242.96875,
179,1453680000,2.5,17121,48925,76810552.2188,192.026380547,624.8285,10.33,4881,345,1335,17.31,56752420983,3141736,726749777,25697.03125,
180,1453766400,2.3,16511,49844,76837541.4375,176.72634530599998,672.8732,10.610999999999999,5152,327,1228,16.37,58955359850,3141650,673354229,26989.21875,
181,1453852800,2.42,18747,50637,76863642.2188,186.01001416900002,663.7333,10.82,4983,317,1566,16.96,58687046251,3141823,988064305,26100.78125,
182,1453939200,2.55,16765,51643,76890206.9062,196.07002761099997,652.1991,10.449000000000002,5059,334,1424,16.96,56180261528,3141716,757796542,26564.6875,
183,1454025600,2.41,16395,52611,76916367.375,185.368445374,670.1196,10.883,4981,339,1308,17.27,59508641167,3141700,662122614,26160.46875,
184,1454112000,2.44,14661,53598,76942560.5,187.73984762,668.8032,10.876,5017,296,1179,17.11,67198755701,3141702,547033880,26193.125,
185,1454198400,2.2,14166,54494,76968242.375,169.330133225,646.7083,10.696,4872,352,1135,17.63,66544976813,3141694,528433090,25681.875,
186,1454284800,2.17,14199,55186,76994673.625,167.078441766,679.1845,10.917,5015,360,1081,16.96,66170097350,3141687,467975052,26431.25,
187,1454371200,2.45,14291,55768,77020542.0625,188.700328053,648.4793,10.674000000000001,4955,294,1077,17.15,65763607541,3141681,463852720,25868.4375,
188,1454457600,2.53,14274,56445,77047840.0312,194.931035279,696.9209,10.857000000000001,5199,347,1060,16.36,64138762372,3141616,454011879,27297.96875,
189,1454544000,2.57,14371,57050,77074402.375,198.08121410400003,694.2255,11.114,5062,335,1087,16.8,73409019027,3141737,490608958,26562.34375,
190,1454630400,2.56,15249,57863,77100960.9688,197.37846008,698.6372,11.175999999999998,5046,355,1117,16.84,68267066894,3141759,532003821,26558.59375,
191,1454716800,2.53,31418,58402,77127306.75,195.132086077,674.6478,10.867,4987,377,1678,17.05,131916789237,3148709,1516518359,26345.78125,
192,1454803200,3.0,14264,58925,77153991.4375,231.461974312,693.3343,11.05,5087,334,1026,16.69,81674346130,3141675,456085675,26684.6875,
